id,x_coordinate,y_coordinate,money,time (hr)
206,4.015008173431002,2.75206519245093,8300,0.24800374249799867
207,-0.9986416378425966,4.243683415036491,14500,1.3956670984138022
208,-4.692370568416152,4.245586389158907,1500,0.6292794869758462
209,-0.565630380955845,-0.7662768617324967,4700,0.00179177232941663
210,0.3226171521402388,0.14516063591617945,1100,0.696934289539274
211,-3.9782273395327183,1.8074457050897907,400,0.5938907244062418
212,-2.888064583562314,0.8906136500893902,13600,1.02613098451439
213,-2.2697980852237998,-3.122943686208637,9600,0.9826782215089808
214,4.122647569031146,-4.613245183957528,800,0.009314907795564153
215,4.346466286104315,0.3792840269048259,7400,0.5540696057073579
216,4.221935398692754,0.9355873323515007,6500,0.2354762493177776
217,3.1892623105726425,-2.2592067257491353,100,0.7226415529606425
218,-1.4466163605265225,4.925653708857572,800,1.2368262122687312
219,-3.96265307775298,3.8863924265632335,400,0.9476032261032857
220,1.5138536988262508,-3.501311588401438,19600,0.19722985642177882
221,-0.3637048097510309,-4.555460859731863,11000,0.6575251272387652
222,-1.0815387830434442,-2.7823494820037222,900,0.3437230043190954
223,1.6941831460403622,3.7687827557317597,2500,0.43862362406422883
224,-3.613054742444355,3.9123642799488048,200,0.0898153772636262
225,2.107615830846168,0.34205283463716984,200,0.8952253485375834
226,2.1128584409123663,-3.4811528244376913,15400,0.6387365993172085
227,1.6730355180634238,1.1853881002418631,500,0.7268239218391831
228,-4.3912227512994555,2.282330598579807,4100,0.18134136713684051
229,-0.37460508478361465,4.974797133838717,7100,0.7899231743446808
230,-0.5837381953441478,4.64054181559516,4400,1.4674893099386412
231,-2.296832882938152,3.955863309175448,200,0.017773715201466478
232,3.917258247393481,-4.089309599975125,10600,0.02041835770606204
233,0.952877969907534,-0.37696249775604374,2200,0.3788319735349191
234,-0.1484805637538411,0.6154436005198138,3700,0.9235816981435085
235,1.204100996218861,3.877835614509537,700,1.449829468176509
236,-4.93569167975472,1.71925372448536,2400,0.8852746794736938
237,0.40670817811330195,3.1377358625168883,21400,0.7803393345308365
238,0.3912078486145576,3.782814984838716,63300,0.6147245718844734
239,3.7739207485295587,-4.755459888623679,22600,1.161012523505391
240,-1.296114675596085,-2.4721908437851647,6900,1.200152124245312
241,3.321959973519716,2.865657986204029,20800,0.7021865938198522
242,-3.7794873355343217,-3.5666877456214308,600,1.0403997230043065
243,-1.7693897014561255,-3.945864179851953,79700,0.40525514427593456
244,-3.0997335641693335,-2.7675764146558524,41200,1.4931298734573657
245,2.2648452251664573,3.2170385942672186,1700,0.48437867112130406
246,-3.122011828212875,4.993239571802862,1400,1.326493715482776
247,4.596787890264484,-2.4191219613982504,3200,0.6464263808560613
248,4.859596983543244,2.7549702614317315,100,0.7783268600017825
249,-2.973836542349529,-2.0114955018635805,17500,1.3636017448724118
250,0.7966581055746347,2.612568101495806,200,0.7607484744545416
251,4.036947392879244,3.145804241508585,21200,1.0795299778601877
252,3.071382496337638,-1.1749504456318716,4900,1.31926458649282
253,3.2796227564013014,-2.8470560910823908,1400,0.6554563273972772
254,-3.6801171787928624,1.2876513200066086,600,1.3857571567188167
255,4.6420154840986445,-2.20225958470172,7300,0.8193916508698105
256,-0.5923466340202399,-4.021181396573981,400,0.5209749267213184
257,-4.391321470732731,-0.925931699202418,6300,0.07236112239749687
258,2.590171514824373,-3.9702780476321786,100,1.1633502294835467
259,0.3285269946133984,-2.477061241608772,600,1.2392663293341424
260,-4.191214676230011,-3.1211407571930874,80900,1.4714472714591373
261,0.9671008149075511,0.9315906527938123,45500,0.5792377321326729
262,-3.2855266317220613,4.053340956873431,200,0.3811807837776946
263,1.7195305023521645,-3.3329300170155527,100,0.16301582552758626
264,-0.07649425064910842,1.909940299986309,800,1.2002824753382015
265,0.9429385203696705,0.08627311963505968,1100,0.9048683804556601
266,-3.1587916924598227,2.1047666998947365,4900,0.6097611569163792
267,1.2042802065262403,2.7272689557798446,300,1.483946086908689
268,-1.5459331762543804,0.5689773217654803,82200,0.7521174414590428
269,4.345202619456174,-0.9852611479650897,300,0.03599614188086803
270,2.751736855888388,3.3916709454247274,36800,0.9700831230864084
271,3.922848776128741,3.2537578406378986,2600,0.3420401062901752
272,4.39650576047052,-2.9268043531293197,400,0.028962253430477924
273,-3.3322272329141365,0.19702051737041315,13300,1.0317086132592317
274,-1.659060162749224,4.751936753375046,36500,0.09761047140883244
275,-2.8154862233496636,-2.8834039653608112,100,1.4295089952708575
276,1.8213727315170014,1.1722043710220642,1300,0.0749744668125139
277,-3.3801441656353406,-2.9754517635746733,100,0.11732135178513586
278,-3.1363961323796286,-4.628194235218571,12100,0.6414144105021333
279,4.241186868407296,0.17260714630354834,24700,0.024134250984844507
280,-2.2797499674166177,0.7128374598452458,19900,0.34373069403432016
281,-1.7671623970603578,-2.462602452168259,14000,0.721455639443344
282,-2.1419881793309434,-0.5072552543239639,22700,0.8486579304398505
283,-1.5224824209093257,1.9697909526414314,48600,0.4364690638906445
284,0.8958895593035365,3.268256830892151,1500,1.0189577344360319
285,-2.4657226417835987,-1.627888170334667,2300,1.18417340688904
286,2.1987548357002398,-0.709404536484568,5200,0.231056087415341
287,0.33003997288534426,0.12044703832862269,3900,0.9406294996156109
288,-2.1107741226461876,4.936068853423624,15400,0.7797176302689899
289,0.4186942403837357,4.890094343315034,200,0.1516427459690755
290,-2.0633872077612847,1.9081626762740977,17400,0.08303038916823002
291,-4.926317430291286,-2.466783814196709,3800,1.2858525379710737
292,-1.6829118439766078,3.930921061054181,2300,0.7869004587086796
293,1.1290865233844505,0.20551417585758958,1700,1.2322901890999987
294,-2.905900784717433,-2.1821584482926584,12900,0.9187598875315814
295,-0.9850921360351694,-1.8410127323090841,600,1.1833398951246719
296,-2.7749981348075883,1.8500299255045927,100500,1.2549510307937912
297,0.8543505103394688,-0.38814459537641843,11300,1.2793239476244846
298,3.3958656203379514,-4.606974651468575,14600,0.42751269085475363
299,3.854440533084488,4.585216831483139,61100,0.05653792656072876
300,-3.9943117160284247,-4.6316486548280125,54100,1.385618835902139
301,4.464886811366643,1.035713860209676,500,0.2375828036060305
302,-0.617175348542478,-3.553695607442652,300,1.4965190636697818
303,-4.668502807704719,3.0279652370085097,51100,1.3788701341819671
304,0.9295528271539488,-4.215526538906985,86600,1.4806300039951763
305,1.0168056323835473,4.88612751504752,10100,0.7227850858665099
306,-0.5368656859856702,2.740073915959859,100,0.9788983774974355
307,-3.3098505073785134,1.2434793609830197,47100,1.1606152653103297
308,2.243716476682839,-4.121449265711473,100,1.142180558042856
309,-0.6293996164225901,2.918722750169888,7200,0.7163284783040111
310,-4.22124262790735,4.466264568252127,33500,0.3093911502959157
311,-3.693947266137304,0.16975742099767155,9200,1.0418011706706878
312,0.9127531589878746,-1.3079584022776014,4000,1.0850770211314207
313,-1.4307866543120873,2.449749554112345,10100,0.4580367921482805
314,4.101877013289261,1.1424108440365977,200,1.2002341330609578
315,-1.0215744035664964,-3.965896531418479,79300,0.8928001227025275
316,-1.2698220009681638,3.565656040616237,4800,0.7732247073565734
317,-3.9989477981642043,-4.862369384498928,10700,0.020648098990733554
318,3.8468715688218036,-2.7625442890307617,1200,1.11049678849871
319,-3.642742784610451,-3.3660963101640187,200,0.20484752019617364
320,-3.9432768570079824,-0.7228022205738538,32700,0.1841559391628892
321,2.338335418045423,-2.9981955000670157,200,1.3468683313286653
322,-0.6521180391275971,4.511297271261727,300,0.031287982502122724
323,-2.4227533905485643,-3.6762038156243095,11100,0.3636516388577511
324,-4.469999963262462,-1.6372748736509146,200,1.3559913534375552
325,-3.407204385083075,-3.277418459901793,100,0.6399091090366693
326,2.5178840137134486,1.269801568057175,4800,0.7244255563139749
327,0.9967967018943269,-0.7003020223796841,52900,0.29854127738800157
328,-0.3942879301757063,-0.37683323435160676,32400,1.2728379423044802
329,-3.0604475330532024,4.934029251501602,57100,0.3782509232300189
330,3.691315336912604,3.566558199753098,24100,1.1129366372548322
331,-4.49377385852575,3.4974696500671176,3700,0.7282116598256667
332,-2.851414051831971,-4.027870085104862,200,0.1556706272429209
333,1.7390389623655544,0.8400159998305479,10600,0.20230809759476442
334,-3.153800129571821,2.1773251850013473,56000,0.1986752754776886
335,4.9655293969129595,2.889277049786909,400,0.32317563168273217
336,-2.821659084554856,-2.1362827042225927,400,1.431716224412642
337,-1.9324164970270863,3.417128837600907,6200,1.4404150302242462
338,-1.5186687898276119,3.834129932164263,200,0.6359414050951671
339,-0.1537268782500656,-4.719201994793884,2300,0.17110664508639495
340,-1.559669782194426,3.318171504523144,200,0.09212083256107839
341,3.7905456393920742,-4.433589406914065,100,1.4324362598982228
342,-1.2639740033533808,-0.8636248286771819,5200,0.3380266335995499
343,-3.447624443892907,-0.4144553021568331,200,1.0475079680019066
344,3.398556433061324,1.1518991334785766,28900,0.24944942982196572
345,4.508880664507523,0.8815533666284536,800,0.09824020665175748
346,3.339123104716765,-1.0938595839633536,85600,1.3643263751754209
347,-2.4259690394523084,0.6938447915219803,500,1.3025331306439818
348,-4.754099747618108,2.3684464656285167,300,1.3041152556943938
349,-0.7224353656999682,4.636566514356862,4400,0.060791232270404616
350,0.18950700550777966,-4.0887678575508,64900,1.1087307618724742
351,3.619268779413811,-4.055861470915422,200,1.2676986949964968
352,4.99692683011283,-1.4396790233535561,42900,0.6633070856369434
353,-4.038049772451474,-3.3848371638969477,100,0.6002573290874955
354,1.3894001235541809,-3.202099703330108,100,1.1260237328610736
355,-4.091738898068797,-3.8883535384296564,100,0.6340802197461435
356,3.5675705411942396,-4.9406722065078466,300,0.7957710456865865
357,-3.415245067489793,4.950962753281864,39900,0.7151047603726799
358,0.4951809463536472,1.6132740621094044,500,0.8549055320921438
359,0.8511228871040633,-1.2498610167143387,44100,0.07956797268099469
360,-2.9119880196093426,3.9384899003407856,18000,0.5887671647460926
361,1.0034280830355735,1.0865720135721846,70400,0.4003452772383461
362,-2.247035736706775,-4.9730631836604395,400,0.12882436711333123
363,2.9169005795106786,-1.6331754113187735,700,1.2495872197880575
364,-1.7605907292528478,-3.0538059159063624,48500,0.7498271885920607
365,-2.128692566455006,-1.304107658549124,22900,1.4337225974310712
366,-4.264369752092499,-4.8052737607053855,53200,0.2192156879082498
367,-4.940716993823944,3.20583887013989,22100,0.1879446122978367
368,-0.40960586368499974,4.301698927669426,300,0.759008589755547
369,1.1031126319433515,4.175342594571225,13800,0.12765531458381812
370,3.265868885750487,2.7583111285474535,97400,0.3537485722285408
371,3.4731545484916437,-3.778442720909286,400,0.8346930300212249
372,-2.188660315571825,-4.161353737591305,13100,0.6619867725486851
373,-3.449103675278339,-2.7017855449005914,18800,0.9367573529703803
374,-1.9559251796002186,1.7615141122898337,76700,0.873350190365004
375,3.0196981438585047,-4.264755216847105,200,0.8480209046476137
376,3.7467238082307617,3.586058570183246,200,0.7190520804429363
377,0.7604875869233629,3.2395193236776496,300,0.04663427047280594
378,-0.9418309931478286,4.351554889504639,77000,0.7863611412467768
379,3.447720538163547,4.703274087032696,400,1.2719075761551313
380,2.926312023747586,0.7463094984194374,10400,0.36045312517761846
381,-3.7417573138718927,-4.528445898090986,26400,0.3258036183188155
382,-0.076314139517063,-0.6555837051949953,1200,0.16224409432421855
383,-3.3891203675918113,1.9773802078313396,18900,0.5442467735008589
384,0.5880469139052136,-1.628414258641664,56100,0.8089770288353315
385,-1.7339379271732225,-2.084332747829696,3900,0.16149682118592606
386,-0.33454528534357375,0.7016589175262178,32000,0.8754813621084585
387,-4.141446364873155,1.6706271029436282,3600,0.03005379597964214
388,3.838566894745532,4.095975121455114,100,0.20798684329274825
389,-0.998576756960502,4.947864380324763,400,0.10970288339764772
390,-4.8890289638879025,3.2531488753199342,5500,0.44101493901488753
391,2.0571421138609725,-2.848357421007459,86100,0.42112131437553013
392,-4.834763715827332,1.2796723897064444,3400,0.03678673237933466
393,2.1424697801544967,-3.2590155114524997,4100,0.2567650007461321
394,1.2806849196856473,-2.9498459871729277,2300,1.2194960310841771
395,-0.6551550799363703,-3.3174115372582635,10100,1.3323122463133437
396,-0.7833109611532707,2.038483757978379,7500,0.9218607109210306
397,2.633859264975146,4.516611125336594,7700,1.4415459449333998
398,1.5830548756801144,-1.686193441729028,1700,1.3527842086782071
399,0.8185361914509304,-0.5814421620236909,6300,1.4286311132683807
400,-3.1918018607156764,-2.8073896847456146,38400,0.1278428694849062
401,1.1640155912523376,-3.018979339546984,45000,0.7018632932763293
402,0.5900305357879687,1.408548507910462,8000,0.7065152743420037
403,-4.662746010632922,-3.408759934841351,20100,1.3839836117911566
404,-4.562936625669974,4.74693118035643,600,0.13319219864224668
405,0.18815642951464429,-1.2594349518819048,100,0.26168683630897976
406,-1.117918497651631,-1.4557207149852769,87100,0.3279043281528363
407,-1.2308864884305293,-1.3492644686792254,10100,0.08382054184063992
408,3.858981464437339,0.9744935324729775,2200,0.059966450264387905
409,2.72674934925781,0.9346813308370439,1000,0.8324250055157936
410,-3.434376970733922,-1.5144916270818598,52000,0.5429351847265711
411,-3.9598689359569184,-4.4265598014099705,4500,0.21239243863558316
412,1.3287238696604475,-0.8408610862352495,8700,0.7707457019140593
413,-1.0894433589290542,-4.226829266274677,300,0.9964161129306113
414,1.6628058346484675,1.0771240915594449,3000,1.417979050857676
415,1.5687384555600037,-2.6387829004660333,6300,0.06171077253132634
416,3.2794315631434054,-3.7551155533467973,5400,1.2607298695178724
417,1.40630568257755,4.677584323918999,1400,1.3610049888689628
418,-4.79395470663155,0.8979955629543768,10300,1.345276775407168
419,1.5170170501044433,3.961041966818434,200,0.7615362930515284
420,4.984067566241568,-4.587930370445296,900,1.456881851075478
421,-1.5942548135746581,-2.2804516984735432,800,1.4469986878933536
422,-4.689518583278346,0.1228936978653905,700,0.24813483626982596
423,3.701075087983483,-1.3461602831725072,11700,0.7629786596487547
424,2.6038545555902823,2.7705044346187613,95400,0.38953740629591715
425,0.9082460499251022,3.2018477681151136,8000,1.075713850889005
426,0.5423480821449012,0.1694444259061867,100,0.18610335593456973
427,1.426514496856136,-1.4751223900764743,1100,1.4632524122233879
428,4.679921077207034,2.9168641308079026,76300,1.0072850888233957
429,-4.27240411881476,-0.6136695178389051,2500,0.26037437959111254
430,-2.8663824714433384,3.11076072270828,300,0.6879158532377292
431,-0.4943053124684116,1.6285244588256442,4200,0.34719992897523283
432,-4.4988682972237,-0.9374710416907672,4900,0.6654863440788394
433,-1.5859024143142175,0.009662422544298721,85300,0.01601760624248333
434,-4.869725064256781,0.6667305540582447,100,1.083800398219696
435,-2.1368905196720513,-3.6355817759731055,300,0.09931972951650292
436,-3.305844324059742,-1.5164575049715046,200,0.6781030307852787
437,-0.7723267056567029,-0.97192625685108,1100,0.02684125300096679
